Week,Week number,Fuel type,Fuel price measure,Unit,Value,Value Unit,Value Label,Null Reason,Metadata 1
2004-06-04,2004w23,Diesel,Importer margin trend,NZ cents per litre,18.10348672,nzd,NZ cents per litre,
2004-06-04,2004w23,Regular Petrol,Importer cost,NZ cents per litre,49.4,nzd,NZ cents per litre,
2004-06-04,2004w23,Regular Petrol,Price excluding tax,NZ cents per litre,67.9,nzd,NZ cents per litre,
2004-06-04,2004w23,Regular Petrol,ETS,NZ cents per litre,0,nzd,NZ cents per litre,
2004-06-04,2004w23,Regular Petrol,GST,NZ cents per litre,13.7,nzd,NZ cents per litre,
2004-06-04,2004w23,Regular Petrol,Taxes,NZ cents per litre,42,nzd,NZ cents per litre,
2004-06-04,2004w23,Regular Petrol,Board price,NZ cents per litre,123.6,nzd,NZ cents per litre,
2004-06-04,2004w23,Regular Petrol,Adjusted retail price,NZ cents per litre,123.6,nzd,NZ cents per litre,
2004-06-04,2004w23,Regular Petrol,Importer margin,NZ cents per litre,13.6,nzd,NZ cents per litre,
2004-06-04,2004w23,Regular Petrol,Importer margin trend,NZ cents per litre,13.52659015,nzd,NZ cents per litre,
2004-06-04,2004w23,Premium Petrol 95R,Importer cost,NZ cents per litre,57.5805,nzd,NZ cents per litre,
2004-06-04,2004w23,Premium Petrol 95R,Price excluding tax,NZ cents per litre,70.835,nzd,NZ cents per litre,
2004-06-04,2004w23,Premium Petrol 95R,ETS,NZ cents per litre,0,nzd,NZ cents per litre,
2004-06-04,2004w23,Premium Petrol 95R,GST,NZ cents per litre,14.1,nzd,NZ cents per litre,
2004-06-04,2004w23,Premium Petrol 95R,Taxes,NZ cents per litre,41.965,nzd,NZ cents per litre,
2004-06-04,2004w23,Premium Petrol 95R,Board price,NZ cents per litre,126.9,nzd,NZ cents per litre,
2004-06-04,2004w23,Premium Petrol 95R,Adjusted retail price,NZ cents per litre,126.9,nzd,NZ cents per litre,
2004-06-04,2004w23,Premium Petrol 95R,Importer margin,NZ cents per litre,13.2545,nzd,NZ cents per litre,
2004-06-04,2004w23,Premium Petrol 95R,Importer margin trend,NZ cents per litre,13.61113689,nzd,NZ cents per litre,
2004-06-11,2004w24,Spot crude price,Dubai crude price,USD per barrel,34,usd,USD per barrel,
2004-06-11,2004w24,Spot crude price,Dubai crude price,NZD per barrel,53,nzd,NZD per barrel,
2004-06-11,2004w24,Average exchange rate USD per NZD,NZ US exchange rate,USD per 1 NZD,0.629,usd,USD per 1 NZD,
2004-06-11,2004w24,Diesel,Importer cost,NZ cents per litre,44.5,nzd,NZ cents per litre,
2004-06-11,2004w24,Diesel,Price excluding tax,NZ cents per litre,65.1,nzd,NZ cents per litre,
2004-06-11,2004w24,Diesel,ETS,NZ cents per litre,0,nzd,NZ cents per litre,
